uid,title,developer,ratings,avgrating,oldest_rating,category.1,category.2,invocation,privacy_policy,tos,dynamic,guidance,flashbriefing,smarthome,price,permission.Device_Address,permission.Alexa_Notifications,permission.Amazon_Pay,permission.Device_Country_and_Postal_Code,permission.Reminders,permission.Lists_Read_Access,permission.Lists_Write_Access,permission.Location_Services,permission.Email_Address,permission.First_Name,permission.Full_Name,permission.Mobile_Number,example.1,example.2,example.3,details
B075RFQ6Y1,Promenade en forêt,Vidobia Verlag,9,"4,2 sur 5",2019,Santé et bien-être,,":
        promenade en forêt",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance Promenade en forêt »","« Alexa, ouvre Promenade en forêt »","« Alexa, ouvre nature zen »","Voulez-vous faire une promenade relaxante à travers la forêt?Écoutez le chant des oiseaux et les clapotis d’un ruisseau. En plusieurs étapes, vous arriverez toujours à de nouveaux lieux et vivrez des expériences sonores et vous aurez le sentiment d’être au milieu de la forêt et de la nature."
B07GX1NZKY,Jeu d'échecs,Fabien Lenoir,10,"2,9 sur 5",2018,Jeux et culture générale,Jeux,":
        jeu d' échecs",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre jeu d'échecs »",« jouer le cavalier en C3 »,« aide-moi »,Amusez-vous en jouant avec un plateau classique de jeu d'échecs et essayez de battre Alexa.
B07ZFWP7BJ,Malfosse,Audible France,29,"3,8 sur 5",2019,Jeux et culture générale,Quiz et culture générale,":
        malfosse",https://www.audible.fr/legal/privacy-notice,https://www.audible.fr/legal/conditions-of-use,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,« Alexa ouvre Malfosse »,« Alexa lance Malfosse »,« aide »,"Malfosse est un jeu d'enquête à travers Facebook, Instagram, smartphone, livre, documentaire et Audible.Rendez-vous sur le site malfosse.fr pour en savoir plus, résoudre les énigmes et tenter de gagner les nombreuses récompenses. Entre 1948 et 1949, dans un petit village français, des meurtres d'une rare violence ont été commis. 70 ans plus tard, cette affaire reste un mystère. Thomas Loreau, chroniqueur judiciaire, compte la résoudre et partage ses recherches sur les réseaux sociaux. Après un an de travail méticuleux, il décide de se rendre enfin au village de Malfosse pour élucider le mystère. Le 31 octobre, une nouvelle enquête démarre mais cette fois-ci avec toutes les techniques actuelles.Deux époques, plusieurs meurtriers, une seule enquête.Auteurs : Patrick Baud, Christian Carayon, Jérôme Camut, Sire Cédric, Elise Costa, Ingrid Desjours, Nathalie Hug, Sophie Loubière, Anne-Sophie Martin, Gipsy Paladini, Laurent Scalese, Franck Thilliez Comédiens et comédiennes : Cyrille ARTAUX, Patrick BAUD, Nathalie BLEYNIE, Bernard BOLLET, Jean-Paul BORDES, Mathieu BUSCATTO, Pascal CASANOVA, Philippe CATOIRE, Georges CAUDRON, Frédéric CERDAL, Guy CHAPELLIER, Catherine DAVENIER, Hubert DRAC, Michel DUPUIS, Bernard GABAY, Yvan GAROUEL, Amaury GUILLEY, Jochen HÄGELE, Peter HUDSON, Odile JACQMIN, Morgan JACQMIN, Mathias KOZLOWSKI, Margaux LAPLACE, Virginie LEDIEU, Christophe LEMOINE, Charlie LENORMAND, Gilbert LEVY, Sophie LOUBIERE, Damien MARIC, Marie MARTINE, Anne ROCHANT, Philippe ROULLIER, Odile SCHMITT, Julien SIBRE, Audrey SOURDIVE, Barbara TISSIER, Vincent VIOLETTE"
B07PSFR54W,Epic Fail,ENWT,0,,-1,Jeux et culture générale,Aides et accessoires de jeux,":
        échec épique",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre échec épique »",« Alexa demande à quoi l'espace un fait sur l'espace »,"« Alexa, ouvre Alt-Frequencies »",Alexa sera prête à mettre en lumière cet incroyable moment! Fun trombone triste pour tout le monde!
B0822W561G,Lieu insolite,Syx,1,5 sur 5,2019,Lifestyle,Développement personnel,":
        lieu insolite",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance Lieu insolite »","« Alexa, ouvre lieu insolite »","« Alexa, démarre lieu insolite »","Envie d’agrémenter votre routine du matin ou du soir par une information sur un lieu insolite, drôle ou curieux .Alors cette skill est faite pour vous !Elle vous donnera une information sur un lieu insolite, dites simplement : Alexa, lance Lieu insolite.Sur les équipements avec écran Alexa affichera une photo de ce lieu. Si vous aimez cette skill laissez une note, ou envoyez-moi un courriel avec vos suggestions à skill@eternalmind.fr.Merci."
B081CH9WXP,Présentation,nico31,13,"3,6 sur 5",2019,n,k,":
        coucou toi",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre coucou toi ! »","« Alexa, ouvre Je t'aime »",« Alexa lance Compagnon Journalier »,"En disant bonjour de manière gentille à Alexa, elle voudra faire votre connaissance !Dites-lui ensuite votre prénom et elle vous répondra !"
B07L97M4ZJ,Cigales de Provence,ARGH LABS,30,"3,4 sur 5",2018,"Musique, radio et audio",Accessoires,":
        cigales de provence",http://www.arghlabs.com/legal-application-vocale-cigales-de-provence/,http://www.arghlabs.com/legal-application-vocale-cigales-de-provence/,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Cigales de Provence »","« Alexa, lance Cigales de Provence »","« Alexa, démarre Cigales de Provence »","Cigales de Provence est une skill de sons naturels, enregistrés en plein cœur de la Provence. Les prises de sons ont été réalisées en garrigue, autour des villages de Nages et Solorgues. Nages et Solorgues sont de charmants petits villages du Languedoc, aux portes de la Provence, à quelques minutes de la ville de Nîmes.Détendez-vous, relaxez-vous, laissez-vous porter par le son naturel des cigales du Sud de la France.Les Cigales de Provence chantent pour vous pendant une heure.A tout moment, demandez à Alexa d’arrêter.// Avis et recommandations :--------ARGH LABS est un studio français de design en apps vocales : www.arghlabs.comNous sommes une petite équipe de passionnés de technologie ! :)Nous restons à votre écoute pour améliorer et faire de Cigales de Provence une des meilleures Skills sur Alexa. Donnez-nous votre avis et vos recommandations d’améliorations par mail à : hello@arghlabs.comSi vous aimez Cigale de Provence, aidez-nous en lui donnant une note de cinq étoiles."
B07RX3PQ54,Promotions BYS Maquillage,Be Yourself France,0,,-1,Shopping,,":
        promotion maquillage",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Promotion maquillage »","« Alexa, lance Promotion maquillage »","« Alexa, ouvre maquillage pas cher »","Soyez au courant des offres qui vous sont faîtes. Avec le skill Promotions Maquillage BYS, vous pourrez vous renseigner sur les offres de livraison, les promotions actuelles ou encore les cadeaux qui n'attendent que vous !"
B081P6BRG1,Le Code de la route,ShirkaLAB,15,"3,8 sur 5",2019,Enseignement et éducation,,":
        code de la route",https://www.shirkalab.io/frontpage/cgu-le-code-de-la-route,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance code de la route »","« Alexa, ouvre épelle moi »","« Alexa, demande à horloge mondiale quelle heure est il au Japon...
     »","Que vous souhaitiez préparer l’examen du Code de la route ou réviser vos connaissances, la skill Le Code de la route est faite pour vous.Avec des tests de 20 questions répondant aux nouvelles exigences de la réforme du Code de la route , vous allez pouvoir réviser votre code et mettre toutes les chances de votre côté.-------------Accès gratuit  : Testez vos connaissances du code de la route avec 50 questions.----------------Accès premium   Profitez en illimité à tous les tests avec plus de 500 questions du code mis à jour régulièrement."
B07VFK6SDX,l'oeil de l'actualité Paris,Mathias Gabriel,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »","La Skill ""l'oeil de l'actualité Paris"" recherche pour vous les articles faisant référence à la ville de Paris.Vous n'aurez plus forcément besoin d'aller sur plusieurs sites d'actualités, cette Skill rassemble les articles et vous donne l'origine du site où ils ont été trouvés pour éventuellement en savoir plus."
B07HHDCW2N,Reuters TV (World),Thomson Reuters,0,,-1,Actualités,,,https://www.reuters.tv/privacy,https://www.reuters.tv/tos,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »","Le contenu de cette Skill est en anglais. Reuters Now est votre résumé d’informations de Reuters TV, en 5 minutes.  Actualisé tout au long de la journée par des équipes editoriales présentes sur 4 continents, Reuters TV utilise un réseau de 2500 journalistes qui vous informe depuis 200 endroits différents dans le monde. Au plus près de la source de l’information, et fait pour s’adapter à votre journée."
B0722MF852,Bruit Ambiant,Invoked Apps LLC,10,"4,5 sur 5",2018,"Musique, radio et audio",Services de diffusion en continu,":
        bruit ambiant",https://invokedapps.com/privacy,https://invokedapps.com/terms,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance Bruit Ambiant »","« Alexa, demande à Bruit Ambiant de jouer des orages »","« Alexa, ouvre Bruit Ambiant »","Bruit Ambiant joue des sons ambiants pour vous aider à dormir, vous détendre, méditer ou vous concentrer.ASTUCES UTILES:Pour une liste complète des sons disponibles, dites ""Alexa, demande à Bruit Ambiant une liste"". Alexa prononcera une liste de sons pris en charge et placera une liste lisible dans l'application Alexa.Par défaut, Bruit Ambiant jouera votre son sélectionné jusqu'à ce que vous disiez ""Alexa, stop"", mais vous pouvez régler un minuteur personnalisé pendant la lecture d'un son en disant ""Alexa, arrête dans trois heures"" ou toute autre durée.FONCTIONNALITÉS PREMIUM:+ Mixez deux sons ensemble (plus de 1000 combinaisons uniques)+ De nombreux sons de qualité Premium+ Boucles améliorés (boucle toutes les 4 heures au lieu de toutes les heures)SONS INCLUS:- Orage- Pluie- Océan- Ruisseau- Feu- Avion- Ventilateur- Ventilateur Oscillant- Ville- Forêt Tropicale- Train- Grillons- Grenouilles- Des Oiseaux- Horloge- Chat- Aspirateur- Bruit Rose- Bruit Brun- Bruit Blanc- Vent- Vent dans les Feuilles- Vent dans les Arbres- Pluie sur un toit de Tôle- Pluie sur une tente- Pluie Légère- Pluie sur une Fenêtre- Orage Lointain- Douche- Vaisseau Spatial- Sèche-cheveux- Sèche-linge- Lave-vaisselle- Carillon- Baleine- Vent dans la prairie- Pluie Battante- Gouttes d'eau- Fontaine- Cascade- Nuit dans la Forêt- Machine à Laver- Battement de Cœur- Café- Rêve- Blizzard- Hibou- Sous l'eau- Un son aléatoireNOUS SOUTENIR:Envisagez de rédiger une évaluation de Bruit Ambiant par Invoked Apps. Vous pouvez également nous envoyer vos suggestions par e-mail à l'adresse support@invokedapps.com."
B07QLWCV4F,Le saviez-vous pas ?,lé,0,,-1,Jeux et culture générale,Quiz et culture générale,":
        le saviez vous pas",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre le saviez-vous pas »","« Alexa, Ouvre pop charade ! »",« Alexa ouvre Mort ou vivant »,"Apprenez une info toute aussi fausse qu'inutile chaque jour avec ""Le saviez-vous pas ?"" votre minute d'inculture générale."
B07Q3WD7ZQ,Accords guitare,modis,15,"3,2 sur 5",2019,"Musique, radio et audio",Accessoires,":
        accords guitare",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre accords guitare »","« Alexa, demande à accords guitare de jouer l'accord La majeur »",« liste accords »,"Voulez-vous apprendre la guitare facilement ? La skill accords guitare est faite pour vous. Lorsqu’on joue de la guitare, on se rend compte que ce sont souvent les mêmes accords qui reviennent. Cette skill vous apprend les neuf accords indispensables qui vous permettront de pouvoir aborder un grand nombre de morceaux, parce qu’ils sont faciles à jouer et qu’ils sont utilisés dans un nombre impressionnant de chansons. Les apprendre, c’est vous assurer de pouvoir vous amuser rapidement. A vous de jouer."
B083SGRSDP,Bonnes nouvelles de Brainsonic,Brainsonic,5,"4,7 sur 5",2020,n,k,":
        les bonnes bonnes bonnes nouvelles par brainsonic",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance les bonnes bonnes bonnes nouvelles par brainsonic »",« alexa demande à super motivateur de me motiver »,"« Alexa, demande à jeu de tarot si c'est à mon tour de sortir le...
     »","En demandant les bonnes bonnes bonnes nouvelles de Brainsonic, vous aurez accès toute l'année à la bonne actualité."
